x y z heading valid quality timestamp
7756776.784868 -364020.488214 0.000000 2.803453 1 4 1511378670.940759
7756776.784868 -364020.488214 0.000000 2.803453 1 4 1511378671.003262
7756776.512976 -364020.399838 0.000000 2.803313 1 4 1511378671.065761
0.000000 -166021.443181 0.000000 2.798426 1 0 1511378671.128295
7756776.128087 -364020.253166 0.000000 2.799438 1 4 1511378671.190769
7756776.009679 -364020.210581 0.000000 2.802545 1 4 1511378671.253277
7756775.885656 -364020.157595 0.000000 2.804046 1 4 1511378671.315777
7756775.750755 -364020.129065 0.000000 2.799456 1 4 1511378671.378276
7756775.497310 -364020.040543 0.000000 2.789734 1 4 1511378671.440789
7756775.373314 -364019.991039 0.000000 2.792387 1 4 1511378671.503299
7756775.249386 -364019.950237 0.000000 2.795337 1 4 1511378671.565821
7756775.130937 -364019.902430 0.000000 2.792300 1 4 1511378671.628300
7756774.881141 -364019.808657 0.000000 2.797588 1 4 1511378671.690802
7756774.748003 -364019.769669 0.000000 2.789106 1 4 1511378671.753314
7756774.624102 -364019.732349 0.000000 2.784673 1 4 1511378671.815813
7756774.505640 -364019.682801 0.000000 2.787169 1 4 1511378671.878286
7756774.255899 -364019.595990 0.000000 2.782055 1 4 1511378671.940809
7756774.255899 -364019.595990 0.000000 2.782055 1 4 1511378672.003317
7756774.004189 -364019.493529 0.000000 2.786226 1 4 1511378672.065788
0.000000 -166021.443181 0.000000 2.791427 1 0 1511378672.128286
7756773.613834 -364019.355604 0.000000 2.795843 1 4 1511378672.190789
7756773.482445 -364019.304417 0.000000 2.793591 1 4 1511378672.253266
7756773.349225 -364019.254985 0.000000 2.791724 1 4 1511378672.315793
7756773.204963 -364019.209122 0.000000 2.787116 1 4 1511378672.378296
7756772.921783 -364019.092983 0.000000 2.794848 1 4 1511378672.440766
7756772.777384 -364019.029713 0.000000 2.796663 1 4 1511378672.503328
7756772.629447 -364018.985619 0.000000 2.790816 1 4 1511378672.565830
0.000000 -166021.443181 0.000000 2.790101 1 0 1511378672.628301
7756772.150325 -364018.820542 0.000000 2.786977 1 4 1511378672.690775
7756771.989310 -364018.755662 0.000000 2.790171 1 4 1511378672.753333
7756771.824646 -364018.696034 0.000000 2.789525 1 4 1511378672.815804
7756771.659887 -364018.624221 0.000000 2.792858 1 4 1511378672.878329
7756771.308450 -364018.508619 0.000000 2.781304 1 4 1511378672.940794
7756771.308450 -364018.508619 0.000000 2.781304 1 4 1511378673.003370
7756770.949457 -364018.370448 0.000000 2.786174 1 4 1511378673.065835
0.000000 -166021.443181 0.000000 2.777814 1 0 1511378673.128357
7756770.379626 -364018.166048 0.000000 2.787657 1 4 1511378673.190814
7756770.183519 -364018.096223 0.000000 2.779646 1 4 1511378673.253378
7756769.979924 -364018.012531 0.000000 2.780432 1 4 1511378673.315851
7756769.783803 -364017.940965 0.000000 2.780065 1 4 1511378673.378346
7756769.360174 -364017.794599 0.000000 2.782282 1 4 1511378673.440820
7756769.151004 -364017.705728 0.000000 2.792195 1 4 1511378673.503352
7756768.927322 -364017.648305 0.000000 2.782526 1 4 1511378673.565817
0.000000 -166021.443181 0.000000 2.787343 1 0 1511378673.628302
7756768.488592 -364017.458539 0.000000 2.770571 1 4 1511378673.690849
7756768.029721 -364017.288081 0.000000 2.779262 1 4 1511378673.753321
7756767.791075 -364017.204665 0.000000 2.781496 1 4 1511378673.815853
7756767.543233 -364017.124803 0.000000 2.774655 1 4 1511378673.878372
7756767.060339 -364016.949311 0.000000 2.781863 1 4 1511378673.940808
7756767.060339 -364016.949311 0.000000 2.781863 1 4 1511378674.003324
7756766.560691 -364016.754803 0.000000 2.781531 1 4 1511378674.065846
0.000000 -166021.443181 0.000000 2.782072 1 0 1511378674.128367
7756765.796529 -364016.471861 0.000000 2.793330 1 4 1511378674.190839
7756765.517203 -364016.376580 0.000000 2.787326 1 4 1511378674.253337
7756765.247087 -364016.279486 0.000000 2.785563 1 4 1511378674.315832
7756764.984404 -364016.189296 0.000000 2.785877 1 4 1511378674.378371
7756764.433062 -364015.989974 0.000000 2.782875 1 4 1511378674.440874
7756764.153612 -364015.879027 0.000000 2.776383 1 4 1511378674.503365
7756763.874107 -364015.761118 0.000000 2.793591 1 4 1511378674.565832
0.000000 -166021.443181 0.000000 2.784289 1 0 1511378674.628375
7756763.008114 -364015.431978 0.000000 2.788687 1 4 1511378674.690893
7756762.713975 -364015.329852 0.000000 2.780170 1 4 1511378674.753319
7756762.421598 -364015.217266 0.000000 2.786785 1 4 1511378674.815858
7756762.114545 -364015.115241 0.000000 2.777308 1 4 1511378674.878353
7756761.522303 -364014.876204 0.000000 2.780868 1 4 1511378674.940851
7756761.522303 -364014.876204 0.000000 2.780868 1 4 1511378675.003326
7756760.909823 -364014.644289 0.000000 2.767097 1 4 1511378675.065841
7756760.595226 -364014.521434 0.000000 2.775213 1 4 1511378675.128329
7756760.275041 -364014.391660 0.000000 2.779367 1 4 1511378675.190862
7756759.640397 -364014.156439 0.000000 2.784516 1 4 1511378675.253370
7756759.316535 -364014.028435 0.000000 2.770361 1 4 1511378675.315893
7756758.974295 -364013.909280 0.000000 2.763589 1 4 1511378675.378373
7756758.335769 -364013.649718 0.000000 2.768092 1 4 1511378675.440881
7756757.997150 -364013.521830 0.000000 2.769803 1 4 1511378675.503400
7756757.660334 -364013.388706 0.000000 2.765806 1 4 1511378675.565913
7756757.321674 -364013.255597 0.000000 2.778512 1 4 1511378675.628356
7756756.640609 -364012.982445 0.000000 2.769209 1 4 1511378675.690854
7756756.298190 -364012.840661 0.000000 2.761477 1 4 1511378675.753359
7756755.948420 -364012.702417 0.000000 2.759558 1 4 1511378675.815871
7756755.598595 -364012.557210 0.000000 2.759976 1 4 1511378675.878377
7756754.873187 -364012.275704 0.000000 2.754374 1 4 1511378675.940874
7756754.873187 -364012.275704 0.000000 2.754374 1 4 1511378676.003419
7756754.162496 -364011.988859 0.000000 2.747026 1 4 1511378676.065902
0.000000 -166021.443181 0.000000 2.745001 1 0 1511378676.128402
7756753.079720 -364011.541317 0.000000 2.749574 1 4 1511378676.190908
7756752.709603 -364011.396270 0.000000 2.744460 1 4 1511378676.253385
7756752.339389 -364011.239039 0.000000 2.742802 1 4 1511378676.315901
7756751.961838 -364011.087088 0.000000 2.737793 1 4 1511378676.378390
7756751.208512 -364010.774468 0.000000 2.744513 1 4 1511378676.440889
7756750.829061 -364010.615569 0.000000 2.743553 1 4 1511378676.503390
7756750.451400 -364010.449693 0.000000 2.739731 1 4 1511378676.565931
0.000000 -166021.443181 0.000000 2.738073 1 0 1511378676.628383
7756749.300025 -364009.959173 0.000000 2.729712 1 4 1511378676.690915
7756748.911309 -364009.795124 0.000000 2.731126 1 4 1511378676.753412
7756748.524383 -364009.624099 0.000000 2.726326 1 4 1511378676.815880
7756748.130078 -364009.453132 0.000000 2.723516 1 4 1511378676.878424
7756747.341413 -364009.104235 0.000000 2.724075 1 4 1511378676.940923
7756747.341413 -364009.104235 0.000000 2.724075 1 4 1511378677.003396
7756746.550863 -364008.750131 0.000000 2.715104 1 4 1511378677.065898
7756746.145434 -364008.572289 0.000000 2.710374 1 4 1511378677.128411
7756745.341820 -364008.199139 0.000000 2.712887 1 4 1511378677.190881
7756744.940026 -364008.014305 0.000000 2.708018 1 4 1511378677.253394
7756744.530894 -364007.834751 0.000000 2.704108 1 4 1511378677.315940
7756744.119863 -364007.648249 0.000000 2.698942 1 4 1511378677.378441
7756743.299536 -364007.261306 0.000000 2.696918 1 4 1511378677.440947
7756742.884760 -364007.067871 0.000000 2.695731 1 4 1511378677.503413
7756742.471829 -364006.874421 0.000000 2.693026 1 4 1511378677.565946
0.000000 -166021.443181 0.000000 2.693340 1 0 1511378677.628407
7756741.216324 -364006.280277 0.000000 2.682344 1 4 1511378677.690970
7756740.797736 -364006.071205 0.000000 2.680128 1 4 1511378677.753415
7756740.375499 -364005.867384 0.000000 2.680878 1 4 1511378677.815915
7756739.956910 -364005.658312 0.000000 2.686009 1 4 1511378677.878447
7756739.108665 -364005.240255 0.000000 2.684281 1 4 1511378677.940909
7756739.108665 -364005.240255 0.000000 2.684281 1 4 1511378678.003452
7756738.254830 -364004.815280 0.000000 2.694509 1 4 1511378678.065959
0.000000 -166021.443181 0.000000 2.688121 1 0 1511378678.128475
7756736.945552 -364004.186745 0.000000 2.678696 1 4 1511378678.190952
7756736.508475 -364003.972597 0.000000 2.674490 1 4 1511378678.253433
7756736.071356 -364003.753227 0.000000 2.664542 1 4 1511378678.315958
7756735.634183 -364003.526894 0.000000 2.677946 1 4 1511378678.378389
7756734.750750 -364003.091707 0.000000 2.671436 1 4 1511378678.440893
7756734.308070 -364002.868899 0.000000 2.662814 1 4 1511378678.503388
7756733.861672 -364002.642639 0.000000 2.662029 1 4 1511378678.565918
0.000000 -166021.443181 0.000000 2.673600 1 0 1511378678.628403
7756732.524175 -364001.944698 0.000000 2.660370 1 4 1511378678.690937
7756732.077778 -364001.718438 0.000000 2.661645 1 4 1511378678.753467
7756731.638581 -364001.469491 0.000000 2.656583 1 4 1511378678.815965
7756731.193960 -364001.234514 0.000000 2.659498 1 4 1511378678.878441
7756730.282471 -364000.750808 0.000000 2.645378 1 4 1511378678.940957
7756730.282471 -364000.750808 0.000000 2.645378 1 4 1511378679.003453
7756729.384019 -364000.282666 0.000000 2.641626 1 4 1511378679.065974
0.000000 -166021.443181 0.000000 2.634749 1 0 1511378679.128470
7756728.027731 -363999.541354 0.000000 2.644348 1 4 1511378679.190951
7756727.571822 -363999.278614 0.000000 2.642952 1 4 1511378679.253427
7756727.112319 -363999.028087 0.000000 2.640788 1 4 1511378679.315989
7756726.643634 -363998.782854 0.000000 2.628902 1 4 1511378679.378488
7756725.739250 -363998.264278 0.000000 2.624958 1 4 1511378679.440936
7756725.268665 -363998.012098 0.000000 2.636477 1 4 1511378679.503471
7756724.816528 -363997.759772 0.000000 2.636704 1 4 1511378679.565940
0.000000 -166021.443181 0.000000 2.625342 1 0 1511378679.628505
7756723.426622 -363996.966503 0.000000 2.612706 1 4 1511378679.690990
7756722.959713 -363996.712553 0.000000 2.601378 1 4 1511378679.753459
7756722.505553 -363996.437614 0.000000 2.618325 1 4 1511378679.816000
7756722.044013 -363996.162733 0.000000 2.621118 1 4 1511378679.878466
7756721.100793 -363995.632278 0.000000 2.612182 1 4 1511378679.940978
7756721.100793 -363995.632278 0.000000 2.612182 1 4 1511378680.003471
7756720.163025 -363995.091335 0.000000 2.619233 1 4 1511378680.065973
7756719.217809 -363994.541747 0.000000 2.616057 1 4 1511378680.128496
7756718.748863 -363994.263443 0.000000 2.621572 1 4 1511378680.190941
7756718.267072 -363993.993944 0.000000 2.612740 1 4 1511378680.253523
7756717.787140 -363993.726171 0.000000 2.607068 1 4 1511378680.315979
7756717.312646 -363993.446170 0.000000 2.606719 1 4 1511378680.378473
7756716.363644 -363992.884427 0.000000 2.617121 1 4 1511378680.440985
7756715.885461 -363992.604455 0.000000 2.616214 1 4 1511378680.503495
7756715.405446 -363992.326238 0.000000 2.612461 1 4 1511378680.565984
0.000000 -166021.443181 0.000000 2.609721 1 0 1511378680.628483
7756713.956014 -363991.470773 0.000000 2.610332 1 4 1511378680.690994
7756713.474100 -363991.185608 0.000000 2.606719 1 4 1511378680.753553
7756712.981186 -363990.909234 0.000000 2.605969 1 4 1511378680.816002
7756712.504806 -363990.624026 0.000000 2.604590 1 4 1511378680.878518
7756711.531754 -363990.053769 0.000000 2.601693 1 4 1511378680.940962
7756711.531754 -363990.053769 0.000000 2.601693 1 4 1511378681.003496
7756710.558688 -363989.481772 0.000000 2.601815 1 4 1511378681.066020
0.000000 -166021.443181 0.000000 2.606562 1 0 1511378681.128477
7756709.098119 -363988.617691 0.000000 2.602129 1 4 1511378681.191001
7756708.612474 -363988.327334 0.000000 2.601884 1 4 1511378681.253564
7756708.128687 -363988.038703 0.000000 2.599930 1 4 1511378681.316006
7756707.643001 -363987.743124 0.000000 2.600802 1 4 1511378681.378540
7756706.671698 -363987.160668 0.000000 2.600261 1 4 1511378681.441037
7756706.189701 -363986.865060 0.000000 2.599965 1 4 1511378681.503561
7756705.696650 -363986.571280 0.000000 2.597678 1 4 1511378681.565998
0.000000 -166021.443181 0.000000 2.597678 1 0 1511378681.628537
7756704.239537 -363985.677580 0.000000 2.596491 1 4 1511378681.690989
7756703.750161 -363985.382030 0.000000 2.595148 1 4 1511378681.753517
7756703.260799 -363985.088221 0.000000 2.594362 1 4 1511378681.816037
7756702.775072 -363984.787420 0.000000 2.591447 1 4 1511378681.878544
7756701.803699 -363984.196262 0.000000 2.591971 1 4 1511378681.940999
7756701.803699 -363984.196262 0.000000 2.591971 1 4 1511378682.003558
7756700.837820 -363983.599838 0.000000 2.594031 1 4 1511378682.066047
7756700.355810 -363983.302489 0.000000 2.551148 1 4 1511378682.128546
7756699.391871 -363982.718236 0.000000 2.547535 1 4 1511378682.191048
7756698.906185 -363982.422657 0.000000 2.552911 1 4 1511378682.253583
7756698.424175 -363982.125308 0.000000 2.554743 1 4 1511378682.316014
7756697.942110 -363981.820997 0.000000 2.552143 1 4 1511378682.378555
7756696.983692 -363981.234960 0.000000 2.544411 1 4 1511378682.441027
7756696.503581 -363980.944559 0.000000 2.543922 1 4 1511378682.503524
7756696.025178 -363980.636738 0.000000 2.554813 1 4 1511378682.566037
0.000000 -166021.443181 0.000000 2.553905 1 0 1511378682.628592
7756694.594000 -363979.756760 0.000000 2.549053 1 4 1511378682.691061
7756694.119369 -363979.459354 0.000000 2.547500 1 4 1511378682.753578
7756693.642906 -363979.163702 0.000000 2.548914 1 4 1511378682.816033
7756693.164654 -363978.875028 0.000000 2.537674 1 4 1511378682.878546
7756692.213519 -363978.276748 0.000000 2.552771 1 4 1511378682.941040
7756692.213519 -363978.276748 0.000000 2.552771 1 4 1511378683.003538
7756691.258873 -363977.701126 0.000000 2.532316 1 4 1511378683.066108
0.000000 -166021.443181 0.000000 2.519662 1 0 1511378683.128568
7756689.838682 -363976.810618 0.000000 2.542753 1 4 1511378683.191080
7756689.358598 -363976.523699 0.000000 2.542543 1 4 1511378683.253583
7756688.889528 -363976.229730 0.000000 2.537848 1 4 1511378683.316085
7756688.424148 -363975.935732 0.000000 2.541810 1 4 1511378683.378588
7756687.484191 -363975.351290 0.000000 2.552736 1 4 1511378683.441111
7756687.009628 -363975.062587 0.000000 2.557291 1 4 1511378683.503586
7756686.533221 -363974.773898 0.000000 2.527097 1 4 1511378683.566083
7756685.600670 -363974.192880 0.000000 2.545126 1 4 1511378683.628551
7756685.122445 -363973.907687 0.000000 2.538721 1 4 1511378683.691054
7756684.658910 -363973.613675 0.000000 2.562632 1 4 1511378683.753572
7756684.193543 -363973.321418 0.000000 2.562440 1 4 1511378683.816012
7756683.720838 -363973.034441 0.000000 2.545039 1 4 1511378683.878544
7756682.780964 -363972.460443 0.000000 2.548041 1 4 1511378683.941026
7756682.780964 -363972.460443 0.000000 2.548041 1 4 1511378684.003523
7756681.852144 -363971.884618 0.000000 2.562964 1 4 1511378684.066007
0.000000 -166021.443181 0.000000 2.551951 1 0 1511378684.128566
7756680.445085 -363971.021859 0.000000 2.550607 1 4 1511378684.191095
7756679.976098 -363970.738335 0.000000 2.539664 1 4 1511378684.253573
7756679.521799 -363970.445990 0.000000 2.535928 1 4 1511378684.316095
7756679.061967 -363970.153690 0.000000 2.554202 1 4 1511378684.378545
7756678.131316 -363969.579620 0.000000 2.552544 1 4 1511378684.441092
7756677.675187 -363969.289031 0.000000 2.552003 1 4 1511378684.503596
7756677.204354 -363969.005521 0.000000 2.550397 1 4 1511378684.566080
0.000000 -166021.443181 0.000000 2.549420 1 0 1511378684.628551
7756675.814008 -363968.156557 0.000000 2.552666 1 4 1511378684.691097
7756675.350555 -363967.872989 0.000000 2.548163 1 4 1511378684.753594
7756674.888960 -363967.591147 0.000000 2.552666 1 4 1511378684.816081
7756674.418182 -363967.314599 0.000000 2.554080 1 4 1511378684.878578
7756673.491317 -363966.752685 0.000000 2.553190 1 4 1511378684.941087
7756673.491317 -363966.752685 0.000000 2.553190 1 4 1511378685.003626
7756672.564465 -363966.192511 0.000000 2.546662 1 4 1511378685.066090
7756671.654161 -363965.625244 0.000000 2.561463 1 4 1511378685.128590
7756671.654161 -363965.625244 0.000000 2.556454 1 4 1511378685.191125
7756670.738364 -363965.063243 0.000000 2.564639 1 4 1511378685.253611
7756670.274965 -363964.786637 0.000000 2.551026 1 4 1511378685.316096
7756669.817060 -363964.504766 0.000000 2.556715 1 4 1511378685.378582
7756668.897601 -363963.946275 0.000000 2.554865 1 4 1511378685.441109
7756668.441581 -363963.669612 0.000000 2.553940 1 4 1511378685.503606
7756667.987338 -363963.384230 0.000000 2.556576 1 4 1511378685.566148
7756667.067906 -363962.829221 0.000000 2.553364 1 4 1511378685.628634
7756666.611886 -363962.552557 0.000000 2.548582 1 4 1511378685.691041
7756666.157725 -363962.277620 0.000000 2.547430 1 4 1511378685.753670
7756665.707144 -363961.988728 0.000000 2.548059 1 4 1511378685.816134
7756664.798794 -363961.435372 0.000000 2.551357 1 4 1511378685.878608
0.000000 -166021.443181 0.000000 2.556768 1 0 1511378685.941082
0.000000 -166021.443181 0.000000 2.556768 1 0 1511378686.003607
7756663.436201 -363960.596635 0.000000 2.554429 1 4 1511378686.066146
7756662.531665 -363960.058916 0.000000 2.552945 1 4 1511378686.128636
7756662.082914 -363959.768269 0.000000 2.556209 1 4 1511378686.191129
0.000000 -166021.443181 0.000000 2.553050 1 0 1511378686.253552
7756661.185441 -363959.190458 0.000000 2.552631 1 4 1511378686.316099
7756660.733262 -363958.932912 0.000000 2.556558 1 4 1511378686.378595
7756659.828588 -363958.377787 0.000000 2.551287 1 4 1511378686.441144
7756659.385317 -363958.080134 0.000000 2.547709 1 4 1511378686.503664
0.000000 -166021.443181 0.000000 2.542997 1 0 1511378686.566122
7756658.048687 -363957.258600 0.000000 2.561375 1 4 1511378686.628618
7756657.610923 -363956.957423 0.000000 2.547413 1 4 1511378686.691128
7756657.149575 -363956.706912 0.000000 2.528877 1 4 1511378686.753651
7756656.713669 -363956.407461 0.000000 2.544254 1 4 1511378686.816140
7756655.825571 -363955.848724 0.000000 2.555633 1 4 1511378686.878620
7756655.356871 -363955.601753 0.000000 2.544882 1 4 1511378686.941101
7756655.356871 -363955.601753 0.000000 2.544882 1 4 1511378687.003627
7756654.477969 -363955.039462 0.000000 2.542020 1 4 1511378687.066197
7756653.608304 -363954.478839 0.000000 2.535562 1 4 1511378687.128627
7756653.159704 -363954.207339 0.000000 2.539472 1 4 1511378687.191135
7756652.712922 -363953.932344 0.000000 2.534340 1 4 1511378687.253634
7756652.275336 -363953.653795 0.000000 2.534236 1 4 1511378687.316137
7756651.839636 -363953.380453 0.000000 2.535562 1 4 1511378687.378661
7756650.957085 -363952.823413 0.000000 2.542439 1 4 1511378687.441169
7756650.514006 -363952.550130 0.000000 2.537569 1 4 1511378687.503684
7756650.074631 -363952.278558 0.000000 2.536557 1 4 1511378687.566209
7756649.197614 -363951.721474 0.000000 2.529715 1 4 1511378687.628709
7756648.758225 -363951.448162 0.000000 2.546558 1 4 1511378687.691159
7756648.318794 -363951.169627 0.000000 2.547064 1 4 1511378687.753626
7756647.868405 -363950.905105 0.000000 2.528162 1 4 1511378687.816148
7756646.997005 -363950.358422 0.000000 2.535126 1 4 1511378687.878678
7756646.577852 -363950.077987 0.000000 2.541112 1 4 1511378687.941160
7756646.577852 -363950.077987 0.000000 2.541112 1 4 1511378688.003686
0.000000 -166021.443181 0.000000 2.536836 1 0 1511378688.066186
7756644.838632 -363948.970667 0.000000 2.540676 1 4 1511378688.128667
7756644.408439 -363948.693800 0.000000 2.545441 1 4 1511378688.191190
7756643.976415 -363948.418689 0.000000 2.545336 1 4 1511378688.253647
7756643.540728 -363948.147088 0.000000 2.547343 1 4 1511378688.316212
7756643.103211 -363947.877242 0.000000 2.545074 1 4 1511378688.378664
7756642.241062 -363947.333968 0.000000 2.545144 1 4 1511378688.441164
7756641.809038 -363947.058857 0.000000 2.543695 1 4 1511378688.503692
7756641.380744 -363946.788938 0.000000 2.538808 1 4 1511378688.566199
0.000000 -166021.443181 0.000000 2.544498 1 0 1511378688.628668
7756640.086543 -363945.967072 0.000000 2.545964 1 4 1511378688.691173
7756639.656405 -363945.697168 0.000000 2.547640 1 4 1511378688.753638
7756639.224436 -363945.429020 0.000000 2.543765 1 4 1511378688.816207
7756638.367848 -363944.889183 0.000000 2.547186 1 4 1511378688.878705
0.000000 -166021.443181 0.000000 2.544498 1 0 1511378688.941178
0.000000 -166021.443181 0.000000 2.544498 1 0 1511378689.003710
7756637.077461 -363944.082953 0.000000 2.543119 1 4 1511378689.066226
7756636.220914 -363943.548339 0.000000 2.545441 1 4 1511378689.128708
7756635.794493 -363943.281887 0.000000 2.546854 1 4 1511378689.191213
0.000000 -166021.443181 0.000000 2.545633 1 0 1511378689.253688
7756634.937933 -363942.745532 0.000000 2.545755 1 4 1511378689.316252
7756634.513343 -363942.477326 0.000000 2.546470 1 4 1511378689.378748
7756633.660500 -363941.944423 0.000000 2.549210 1 4 1511378689.441212
7756633.237781 -363941.679683 0.000000 2.547430 1 4 1511378689.503706
7756632.811374 -363941.414972 0.000000 2.551811 1 4 1511378689.566216
7756631.962206 -363940.880300 0.000000 2.550938 1 4 1511378689.628692
7756631.537685 -363940.620796 0.000000 2.545825 1 4 1511378689.691225
7756631.116825 -363940.357783 0.000000 2.544044 1 4 1511378689.753717
7756630.694093 -363940.091302 0.000000 2.550031 1 4 1511378689.816236
7756629.841263 -363939.560140 0.000000 2.545825 1 4 1511378689.878693
7756629.418545 -363939.295401 0.000000 2.546889 1 4 1511378689.941251
7756629.418545 -363939.295401 0.000000 2.546889 1 4 1511378690.003700
7756628.573067 -363938.760699 0.000000 2.556279 1 4 1511378690.066227
7756628.152290 -363938.508130 0.000000 2.558129 1 4 1511378690.128683
7756627.310556 -363937.980362 0.000000 2.569631 1 4 1511378690.191202
7756626.895190 -363937.712083 0.000000 2.568008 1 4 1511378690.253716
7756626.476188 -363937.450795 0.000000 2.566350 1 4 1511378690.316224
7756626.055479 -363937.206929 0.000000 2.558949 1 4 1511378690.378684
7756625.215618 -363936.682628 0.000000 2.553678 1 4 1511378690.441200
7756624.794745 -363936.417873 0.000000 2.574797 1 4 1511378690.503736
7756624.375661 -363936.146142 0.000000 2.574937 1 4 1511378690.566262
0.000000 -166021.443181 0.000000 2.562737 1 0 1511378690.628716
7756623.111511 -363935.391929 0.000000 2.560433 1 4 1511378690.691254
7756622.696199 -363935.130612 0.000000 2.568252 1 4 1511378690.753726
7756622.288129 -363934.851832 0.000000 2.581220 1 4 1511378690.816262
7756621.865562 -363934.606239 0.000000 2.543940 1 4 1511378690.878746
7756621.035020 -363934.094050 0.000000 2.565494 1 4 1511378690.941263
7756621.035020 -363934.094050 0.000000 2.565494 1 4 1511378691.003711
7756620.208168 -363933.581832 0.000000 2.569299 1 4 1511378691.066284
0.000000 -166021.443181 0.000000 2.595462 1 0 1511378691.128737
7756618.953132 -363932.813621 0.000000 2.590627 1 4 1511378691.191229
7756618.528692 -363932.564562 0.000000 2.587119 1 4 1511378691.253728
7756618.120787 -363932.306669 0.000000 2.591168 1 4 1511378691.316242
7756617.712854 -363932.045294 0.000000 2.590086 1 4 1511378691.378746
7756616.887902 -363931.540024 0.000000 2.594781 1 4 1511378691.441260
7756616.465320 -363931.292691 0.000000 2.582913 1 4 1511378691.503751
7756616.057442 -363931.038279 0.000000 2.583332 1 4 1511378691.566249
0.000000 -166021.443181 0.000000 2.588184 1 0 1511378691.628719
7756614.828260 -363930.273346 0.000000 2.587224 1 4 1511378691.691277
7756614.416720 -363930.022445 0.000000 2.579073 1 4 1511378691.753738
7756614.005207 -363929.775025 0.000000 2.578026 1 4 1511378691.816276
7756613.189479 -363929.269682 0.000000 2.588812 1 4 1511378691.878745
7756612.779770 -363929.017025 0.000000 2.585461 1 4 1511378691.941274
7756612.779770 -363929.017025 0.000000 2.585461 1 4 1511378692.003743
7756611.964055 -363928.513424 0.000000 2.585897 1 4 1511378692.066297
0.000000 -166021.443181 0.000000 2.580714 1 0 1511378692.128752
7756610.744192 -363927.760603 0.000000 2.582843 1 4 1511378692.191258
7756610.336355 -363927.511413 0.000000 2.583105 1 4 1511378692.253787
7756609.932180 -363927.258713 0.000000 2.583297 1 4 1511378692.316264
7756609.526202 -363927.011249 0.000000 2.578741 1 4 1511378692.378758
7756608.716103 -363926.518048 0.000000 2.578532 1 4 1511378692.441275
7756608.310084 -363926.265362 0.000000 2.583157 1 4 1511378692.503756
7756607.907767 -363926.014388 0.000000 2.588044 1 4 1511378692.566279
0.000000 -166021.443181 0.000000 2.590243 1 0 1511378692.628791
7756606.704467 -363925.256215 0.000000 2.587538 1 4 1511378692.691295
7756606.307698 -363925.006938 0.000000 2.582232 1 4 1511378692.753758
7756605.899957 -363924.769932 0.000000 2.576106 1 4 1511378692.816296
7756605.504979 -363924.513678 0.000000 2.576420 1 4 1511378692.878794
7756604.709597 -363924.015139 0.000000 2.578951 1 4 1511378692.941280
7756604.709597 -363924.015139 0.000000 2.578951 1 4 1511378693.003800
7756603.908763 -363923.527087 0.000000 2.579824 1 4 1511378693.066255
7756603.115268 -363923.033755 0.000000 2.589754 1 4 1511378693.128754
7756602.703782 -363922.789816 0.000000 2.587695 1 4 1511378693.191293
7756602.307069 -363922.547501 0.000000 2.579876 1 4 1511378693.253778
7756601.910287 -363922.296484 0.000000 2.583000 1 4 1511378693.316314
7756601.515349 -363922.045452 0.000000 2.583436 1 4 1511378693.378816
7756600.721881 -363921.555601 0.000000 2.583943 1 4 1511378693.441260
7756600.332519 -363921.309747 0.000000 2.584763 1 4 1511378693.503801
7756599.941298 -363921.062167 0.000000 2.583140 1 4 1511378693.566300
7756599.151492 -363920.568806 0.000000 2.586595 1 4 1511378693.628795
7756598.758454 -363920.324722 0.000000 2.583349 1 4 1511378693.691334
7756598.369010 -363920.068425 0.000000 2.588027 1 4 1511378693.753757
7756597.977803 -363919.822586 0.000000 2.588603 1 4 1511378693.816319
7756597.184362 -363919.336216 0.000000 2.584117 1 4 1511378693.878826
7756596.793238 -363919.100821 0.000000 2.587084 1 4 1511378693.941324
7756596.793238 -363919.100821 0.000000 2.587084 1 4 1511378694.003833
7756596.016344 -363918.607358 0.000000 2.590365 1 4 1511378694.066332
7756595.232196 -363918.129620 0.000000 2.584239 1 4 1511378694.128823
7756594.833706 -363917.896023 0.000000 2.584693 1 4 1511378694.191307
7756594.455413 -363917.650082 0.000000 2.582668 1 4 1511378694.253854
7756594.062347 -363917.402517 0.000000 2.582302 1 4 1511378694.316301
7756593.673040 -363917.163626 0.000000 2.578811 1 4 1511378694.378833
7756592.894302 -363916.670178 0.000000 2.584274 1 4 1511378694.441347
7756592.501292 -363916.429575 0.000000 2.585758 1 4 1511378694.503810
7756592.123081 -363916.194078 0.000000 2.581115 1 4 1511378694.566331
0.000000 -166021.443181 0.000000 2.587765 1 0 1511378694.628785
7756590.958862 -363915.479116 0.000000 2.592983 1 4 1511378694.691370
7756590.582441 -363915.236642 0.000000 2.589981 1 4 1511378694.753824
7756590.194937 -363914.992515 0.000000 2.591290 1 4 1511378694.816331
7756589.416391 -363914.523436 0.000000 2.579143 1 4 1511378694.878795
7756589.030774 -363914.284516 0.000000 2.580120 1 4 1511378694.941329
7756589.030774 -363914.284516 0.000000 2.580120 1 4 1511378695.003820
7756588.261383 -363913.806661 0.000000 2.589859 1 4 1511378695.066331
7756587.497513 -363913.327022 0.000000 2.582075 1 4 1511378695.128821
7756587.108233 -363913.091612 0.000000 2.585252 1 4 1511378695.191334
7756586.717191 -363912.866661 0.000000 2.592093 1 4 1511378695.253855
